User description of file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Days in month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,28,31,30,31,30,31,31,30,31,30,31,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Min T,Min approach,max approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.44444,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Characteristics,,,Added heat load MMBtu,,,,,,,,,,,,Dry bulb air temperature Ta (oC),,,,,,,,,,,,Wet bulb air temperature Twb (oC),,,,,,,,,,,,Natural water temperature  T (oC),,,,,,,,,,,,Wind speed,,,,,,,,,,,,DC,,
Plant_ID,Elevation,Pond_Area,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Tdb,Twb,nwT
55457,1204,0,675707,582727,936958,572960,617181,561512,588596,620199,560888,548729,644859,643549,4.44,4.44,9.83,16.96,20.64,27.8,28.51,29.9,24.47,17.63,10.48,4.68,4.44,4.44,6.29,12.68,16.37,22.54,23.39,22.06,19.49,11.8,6.49,4.44,4.87,5.18,10.98,18.35,22.23,28.11,28.51,28.98,25.31,18.24,11.82,6.53,10.31,9.95,14.18,13.9,10.6,11.35,9.42,9.92,10.47,8.76,12.94,10.51,89.38882085,76.31791124,30.49
55463,1020,0,1001037,600882,498878,853592,1010539,1047449,1261687,1310741,946711,1153932,885064,1272241,4.44,4.44,9.79,17.14,20.38,27.72,28.66,29.52,24.19,17.33,10.19,4.44,4.44,4.44,6.31,12.71,16.41,22.78,23.6,22.18,19.38,11.7,6.35,4.44,4.96,5.33,10.85,18.19,21.85,27.48,28.11,28.77,25.36,17.55,10.61,5.43,9.94,9.31,13.4,13.56,10.34,11.37,9.48,9.75,10.3,8.55,12.45,9.94,89.98867884,76.48036206,30.49
55464,25,0,0,0,0,0,0,177125,0,237181,0,0,0,0,11.81,9.75,15.26,20.83,26.34,29.04,28.89,29.89,27.44,22.65,16.75,13.49,7.58,6.99,11.58,16.94,21.59,24.75,25.05,25.08,23.37,17.16,14,10.49,11.03,10.73,14.94,21.49,26.79,30.06,30.25,31.97,29.24,24.21,18.61,14.08,7.52,8.34,7.49,8.69,7.69,6.39,5.02,4.3,5.27,5.27,7.52,7.79,88.4688324,79.76287061,30.49
55467,84,0,189049,83545,380173,135796,102538,181224,339221,740947,290773,79795,233821,228734,5.78,5.85,12.82,19.78,25.05,29.6,29.42,30.71,26.81,19.87,13.63,8.08,4.44,4.44,9.2,15.16,20.38,24.5,24.83,24.92,20.77,13.95,10.83,5.29,5.89,6.06,11.58,19.1,23.74,28.92,29.81,30.35,27.22,21.22,16.44,8.74,6.5,5.85,6.96,6.4,5.33,4.05,3.86,4.48,3.96,4.59,5.42,7.1,90.71472938,80.42945877,30.49
55480,386,0,1549656,1593629,794328,1258501,1526591,1444336,1877488,1995737,1580472,1195776,1402086,1541246,7.31,6.27,13.58,19.9,25.54,30.53,30.56,31.34,26.48,19.94,14.44,9.53,4.44,4.44,9.11,14.89,19.53,23.73,24.11,23.28,20.92,13.76,10.16,5.54,10.24,7.73,12.42,19.67,24.61,29.66,29.71,31.26,26.84,21.7,16.42,11.98,7.91,8.1,10.42,10.24,8.6,8.89,7.48,6.48,7.15,6.15,9.65,9.35,91.32155832,78,30.49
55481,884,0,1485245,1364289,652797,1032688,1582651,1711328,1875128,1808669,1676695,1267611,1716046,1669164,13.68,13.95,16.47,20.18,24.4,31.49,35,33.43,31.83,24.33,16.13,14.42,7.33,8.71,9.17,10.1,11.54,15.69,21.2,21.16,17.67,15.12,7.71,8.07,4.81,6.98,9.41,13.57,17.53,24.2,24.62,23.96,20.88,12.63,6.54,3.85,4.97,5.04,6.22,7.25,7.02,6.58,7.64,6.64,5.16,5.41,5.37,4.32,96.849652,75.94969291,30.49
55501,675,0,463159,202909,131890,284251,413759,1286483,1571534,1782222,1351490,112086,9769,0,4.44,4.44,10.09,17.11,21.09,27.42,28.29,29.59,23.63,16.58,11.04,4.44,4.44,4.44,6.5,13.05,17.64,23.43,24.36,23.01,19.67,12.31,7.54,4.44,5.77,6.01,11.54,18.73,23.1,27.99,28.79,28.42,25.58,18.87,13.38,7.38,6.94,6.4,9.13,8.42,6.31,6.21,5.65,5.71,6.14,5.32,8.6,7.47,90,77.87025812,30.49
55502,491,0,8241,2819,1441,9704,96408,285073,841140,863334,542272,206799,156995,805308,4.44,4.44,7.47,14.52,18.86,23.91,25.35,25.33,19.78,13.77,6.67,4.44,4.44,4.44,4.95,10.33,15.89,20.72,21.65,20.7,15.47,8.91,4.44,4.44,1.42,1.06,7.89,15.35,18.9,24.23,26.42,25.76,21.05,18.02,12.49,3.98,7.9,7.39,6.57,6.88,6.13,5.42,4.52,4.38,6.22,6.49,6.27,7.34,85,76,30.49
55503,900,0,5162,3916,1468,225,231386,296152,510135,549104,171455,85782,460215,599499,4.44,4.44,6.17,13.37,17.79,22.39,24.15,23.79,18.68,12.39,5.7,4.44,4.44,4.44,4.44,8.76,14.6,19.16,20.43,19.61,14.66,8.58,4.44,4.44,1.97,1.86,7.55,14.42,18.6,23.94,27.72,29.14,25.3,19.54,12.08,3.84,6.43,6.13,4.76,5.9,5,4.63,3.35,2.79,4.64,5.01,4.53,6.09,84.74314155,75.49148452,30.49
55516,1075,0,220323,82073,371479,255613,296713,280279,474226,560491,437274,495862,607738,540948,4.44,4.44,6.88,13.67,17.95,22.12,24.04,23.21,19.04,12.17,6.48,4.44,4.44,4.44,4.44,8.24,13.95,18.53,19.66,19.11,14.63,8.57,4.44,4.44,2.25,1.63,7.28,13.96,18.04,24.08,27.59,26.69,22.55,16.8,9.54,3.44,6.65,5.36,4.93,5.35,4.95,4.71,3.72,3.34,4.6,4.87,4.49,5.91,83.02522743,74.62623494,30.49
55518,2855,0,740403,593057,907950,328222,34351,17156,176892,881300,710000,1141810,924039,1060193,11.21,12.14,14.5,14.26,17.41,22.12,24.62,24.35,22.95,18.38,13.15,11.53,6.7,8.31,8.46,9.4,11.32,15.04,16.07,15.22,14.58,13.4,7.81,8.17,6.36,8.62,10.23,13.47,17.87,24.68,25.06,21.25,19.08,12.27,7.15,4.38,3.83,4.82,7.06,7.89,9.28,8.59,7.92,7.19,5.57,5.91,5.92,4.1,90.7889847,68.40550606,30.49
55545,88,0,363095,358316,299722,350620,394737,587094,445160,445265,284038,254423,428634,274413,18.61,15.17,20.11,24.84,27.84,29.9,29.7,31.11,28.7,25.14,21.04,17.97,11.58,11.73,14.71,19.92,22.96,25.16,25.5,25.27,24.08,19.26,15.52,13.06,12.61,13.5,18.21,22.56,27.7,29.27,29.38,30.77,27.9,23.57,18.98,15.3,10.23,9.51,11.08,11.44,12.64,12.17,10.07,9.32,7.79,8.77,10.99,10.18,88.60166794,80.30083397,30.49
55598,927,0,25018,31962,37316,27968,31411,35936,37087,38198,32517,36893,36692,34529,4.44,4.44,4.8,12.54,15.71,20.5,24.36,24.68,15.45,11.85,4.44,4.44,4.44,4.44,4.44,7.49,11.09,16.55,19.67,20.01,12.32,7.75,4.44,4.44,0.39,0.86,3.25,12.83,16.27,21.94,25.2,24.87,17.71,13.22,4.62,0.29,7.23,6.11,7.65,8.63,7.98,7.54,7.12,8.14,8.44,7.48,9.22,7.79,83.61717447,74,30.49
55611,668,0,87154,79163,43539,111673,117711,94034,86174,76720,102707,111307,57843,94983,4.44,4.44,6.41,13.22,17.73,21.9,24.19,23.51,18.79,12.04,5.97,4.44,4.44,4.44,4.44,8.19,13.89,18.44,19.75,19.02,14.39,8.36,4.44,4.44,2.33,2.38,7.51,13.7,17.78,23.13,27.57,27.93,24.48,18.23,10.78,3.42,7.8,6.7,6.5,6.91,6.07,5.89,4.84,4.21,5.92,6.29,5.59,8.02,83.33473823,74.44267338,30.49
55620,81,0,200601,2,112703,409249,439040,598931,599455,549592,469156,328608,261078,358551,5.82,5.89,12.85,19.81,25.09,29.63,29.44,30.74,26.86,19.92,13.68,8.13,4.44,4.44,9.22,15.18,20.4,24.51,24.84,24.93,20.8,14,10.87,5.33,5.82,6.02,11.55,19.06,23.72,28.91,29.82,30.36,27.23,21.22,16.47,8.71,6.52,5.86,6.98,6.4,5.33,4.04,3.85,4.48,3.95,4.6,5.43,7.12,90.74227816,80.48455633,30.49
55641,765,0,280305,118918,65920,3997,62174,175386,297286,249102,58517,9835,15517,154520,4.44,4.44,4.45,11.6,15.9,20.7,23.85,23.39,17.17,12.21,4.61,4.44,4.44,4.44,4.44,7.95,12.23,17.75,20.27,19.99,13.72,8.12,4.44,4.44,1.83,2.42,5.99,12.84,16.02,21.09,24.08,22.4,17.37,16.7,9.39,3.67,8.9,7.37,7.89,10.32,8.38,6.89,6.62,5.76,7.9,7.84,9.44,8.51,84,74.87059259,30.49
55656,1075,0,1027460,918157,920896,705344,409244,426923,673883,800428,619350,949973,842813,682955,9.73,11.18,13.24,14.06,17.78,24.06,27.36,26.15,23.98,18.82,11.99,10.9,6.24,8.04,8.03,9.18,10.89,15.24,16.69,15.51,14.66,13.08,7.47,7.88,7.19,9.85,10.69,13.4,18.29,24.76,24.71,21.5,19.37,12.39,7.55,4.76,8.86,9.21,11.18,11.8,13.59,13.42,10.63,10.17,8.92,9.55,11.04,10.29,88.50966832,65.69339202,30.49
55661,65,0,358767,227200,53275,30680,361811,340294,476731,609641,628259,155185,642162,593070,4.44,4.44,5.62,10.94,16.43,20.5,24.41,22.28,19.2,11.18,5.6,4.44,4.44,4.44,4.44,6.93,11.8,16.56,19.32,17.71,15.41,8.12,4.44,4.44,2.04,2.08,3.99,9.28,17.55,21.41,25.9,24.85,22.16,14.48,11.55,7.79,7.47,9.07,8.28,6.15,6.11,5.46,5.91,5.7,6,6.8,6.06,8.5,82.10801334,73.94813438,30.49
55664,280,0,329183,342130,109598,62005,248514,479614,544204,468816,60299,89506,1774,197924,6.61,6.02,12.41,19.18,25.22,29.23,28.93,30.54,27.15,19.76,14.04,9.1,4.44,4.44,8.86,14.92,20.09,24.14,24.67,24.39,21.29,14.08,11.31,6.2,7.59,7.01,12.93,19.87,24.91,29.51,29.83,31.26,27.63,21.63,16.73,11.68,6.63,6.63,8.02,7.96,7.28,5.87,5.23,5.2,5.59,5.32,7.32,8.11,90,79,30.49
55667,275,0,184823,181487,357253,590786,715069,711238,796167,807873,761110,817522,504924,545024,4.44,4.44,7.18,12.14,17.17,22.27,24.58,22.7,19.18,11.63,5.97,4.44,4.44,4.44,4.44,8.42,13.9,18.4,20.28,18.95,15.57,9.24,4.44,4.44,1.02,1.04,6.71,12.45,17.08,23.84,26.97,24.22,21.22,13.7,8.25,3.4,8.56,9.28,8.49,6.74,6.12,5.67,4.7,4.8,5.88,6.59,6.36,9.42,84.72619909,75.72619909,30.49
55694,575,0,522003,208892,548754,560021,437293,426402,636630,680597,519234,326548,368941,518359,6.33,4.89,12.04,19.03,24.24,28.5,28.61,29.38,25.6,18.7,13.31,6.45,4.44,4.44,8.46,14.5,20.26,24.16,24.23,24.65,20.05,13.09,10.4,4.44,6.11,6.65,11.83,19.31,23.45,28.15,29.8,30.29,27.14,21.98,16.84,9.3,6.25,5.52,6.78,6.39,5.66,4.45,4.4,4.39,4.17,4.69,5.54,7.36,90,79,30.49
55700,15,0,144061,309630,399170,327110,127734,9082,272871,361799,407312,309094,284903,172461,7.35,7.46,8.16,9.05,11.11,14.06,17.13,17.44,15.93,11.28,5.96,5.58,6.44,6.07,6.08,7.06,8.97,11.69,13.55,13.84,13.78,9.72,5.52,4.56,7.17,7.93,7.63,10.74,13.14,14.73,17.51,19.49,17.12,12.18,8.22,6.56,4.5,3.87,5.75,6.01,5.15,5.03,6.03,4.93,4.06,4.24,4.33,5.76,80.29575587,65.87955659,30.49
55710,758,0,111724,39229,0,15394,55570,156195,449943,356708,106138,60779,74882,249307,4.44,4.44,5.59,12.2,16.48,20.56,23.13,22.17,17.71,11.06,5.19,4.44,4.44,4.44,4.44,7.27,12.73,17.46,18.88,18,13.65,7.7,4.44,4.44,1.96,2.03,7.07,13.89,19.67,23.83,28,26.99,18.49,19.7,9.55,3.46,9.25,8.02,7.41,7.95,6.88,6.95,5.69,4.98,6.95,7.52,6.77,9.41,82.22298681,73.22298681,30.49
55714,350,0,170285,64612,41286,50727,183589,658834,771873,851948,731915,494115,370,12937,9.37,4.44,11.37,18.33,23.09,28.8,29.2,30.04,24.98,18.2,11.76,5.46,4.44,4.44,7.76,13.74,18.97,23.68,24.04,23.95,19.51,12.48,8.72,4.44,5.33,5.63,11.31,18.85,23.69,28.88,29.64,30.65,26.15,19.68,13.84,8.55,5.97,5.26,6.71,6.56,5.36,4.7,5.06,4.64,4.7,4.38,5.87,5.97,90.77221423,79.38987881,30.49
55736,555,0,232588,229537,204503,390637,381851,753210,1051902,1261198,547364,1365868,472636,922175,4.44,4.44,7.64,15.11,18.92,23.77,24.89,24.55,20.65,14.19,7.14,4.44,4.44,4.44,4.85,10.15,15.78,20.54,21.41,20.58,15.59,9.25,4.69,4.44,2.68,2.45,7.51,15.17,18.5,25.14,27.86,28.75,25.44,18.54,12.18,4.01,6.33,6.26,5.01,5.53,4.52,4.41,3.32,2.69,4.29,4.87,4.8,5.7,85.13750445,75.79789193,30.49
55749,2890,0,444439,443703,471202,216704,587654,226717,510521,537725,416808,501008,487310,555825,4.44,4.44,5.66,7.42,10.4,17.33,21.75,21.27,15.43,11.45,4.44,4.44,4.44,4.44,4.44,4.44,6.4,12.12,14.08,13.46,9.26,6.31,4.44,4.44,1.47,2.33,4.07,7.73,10.24,14.24,19.11,19.5,14.46,10.63,5.58,3.27,7.27,6.14,7.65,10.33,9.39,7.37,7.38,7.29,7.01,7.71,8.79,7.18,84.66677054,65.15352101,30.49
55801,18,0,698916,664670,1056020,1043459,105430,1001500,1087077,1072194,940717,623132,1094365,796663,4.44,4.44,8.9,14.26,19.2,25.05,27.03,25.44,22.06,14.48,8.49,4.44,4.44,4.44,5.44,9.64,14.64,19.54,21.34,20.21,17.02,10.77,5.17,4.44,4.79,3.75,8.59,14.88,19.11,25.9,28.89,27.72,24.44,17.72,11.89,5.12,10.34,11.17,10.05,8.24,8.39,7.97,7.04,6.93,8.3,8.66,8.05,11.46,85.83334676,76.83334676,30.49
55818,407,0,0,53411,246243,232657,0,0,185993,371719,337079,282992,49652,12214,7.28,7.11,7.71,9.25,11.25,14.46,17.57,17.91,15.74,10.97,5.76,5.34,6.44,5.74,5.6,6.89,8.75,11.53,13.41,13.75,13.41,9.37,4.88,4.44,6.29,7.38,7.78,9.25,10.56,11.51,15.03,15.89,13.52,10.13,6.28,4.85,5.29,4.6,6.4,7.4,6.37,5.71,5.45,5.67,4.98,4.85,6.49,6.87,79.50496814,65.08113508,30.49
55821,70,0,312678,385498,379116,455676,174080,571808,624019,592558,329007,594143,137858,384727,12.46,12.53,16.23,21.88,26.31,28.79,29.03,28.87,27.65,23.64,19.87,11.14,9.1,9.05,12.11,17.42,21.8,23.97,24.46,24.81,23.51,18.79,16.04,7.39,13.51,14.05,16.74,21.78,26.64,29,28.44,28.42,27.07,22.56,18.88,12.62,8.22,8.29,8.7,7.88,7.02,5.71,5.92,6.24,6.4,5.56,6.67,7.95,86.47472994,79.16944208,30.49
55835,4980,0,637340,614600,571585,466511,551167,538264,628139,578976,388091,226923,582063,572001,4.44,4.44,4.82,8.63,12.3,20.31,23.14,22.76,19.4,12.57,4.44,4.44,4.44,4.44,4.44,4.44,6.98,13.16,15.12,14.27,9.78,5.96,4.44,4.44,1.67,2.76,6.33,7.45,9.8,14.08,19.14,18.51,16,11.36,5.28,3.3,7.74,7.45,9.75,12.11,11.76,9.74,8.86,9.41,9.26,8.91,9.59,8.5,79.40662894,62.70331447,30.49
55853,1446,0,380060,333790,443396,464501,417412,724139,563148,753699,537174,904335,755417,533093,13.53,14.02,15.48,14.95,16.95,18.99,20.77,21.73,22.24,19.9,16.92,14.24,9.76,10.65,10.67,11.1,12.95,15.2,16.41,16.46,16.57,15.78,11.1,10.97,6.4,8.48,9.9,13.55,18.23,25.03,24.9,21,18.84,12.19,7,4.23,3.09,3.59,4.86,5.44,5.94,5.81,5.55,5.05,4.27,4.21,4.17,2.83,90.39141389,71.64702422,30.49
55927,21,0,666584,756633,285101,71927,986183,1001905,1079168,1167131,1158691,1356253,603009,992956,7.27,7.94,13.07,19.37,24.37,28.71,28.77,28.82,26,20.62,14.68,6.48,4.44,4.8,9.36,14.97,20.46,23.91,24.27,24.93,21.83,16.07,11.08,4.44,8.64,9.14,12.81,19.53,23.07,26.5,28.98,28.12,27.67,22.43,17.24,10.51,7.27,8.06,7.44,7.08,6.86,5.41,6.05,5.27,4.88,5.52,5.42,7.2,88.87381676,79.58405074,30.49
55952,1921,0,22441,29751,101176,20658,28888,141563,258799,216751,130964,97877,63472,71951,8.75,10.76,14.05,17.06,21.38,29.93,34.73,31.93,28.46,20.77,12.74,10,4.44,6.15,6.13,7.67,9.48,14.3,17.52,16.13,13.01,11.89,5.45,5.63,5.81,8.35,10.83,12.69,15.24,23.03,25.53,22.9,20.35,12.59,6.8,4.12,5.15,5.16,9.26,9.91,10.68,9.92,8.76,9.29,6.81,6.22,8.51,6.32,94.96435691,70.44709831,30.49
55965,750,0,885496,906742,661795,540948,681962,1086195,1166789,1212655,1050811,957399,1090021,1274463,4.94,4.44,11.22,17.59,22.57,27.14,27.73,28,24.37,17.38,11.74,4.44,4.44,4.44,6.84,12.71,18.46,22.45,22.97,23.52,18.88,12.46,8.29,4.44,6.66,7.49,10.75,17.84,21.25,26.01,27.7,27.43,24.33,19.06,13.88,6.78,7.3,7.68,6.46,4.79,5.08,4.1,3.96,3.77,3.6,4.46,5.11,7.23,87.00241624,76.62358158,30.49
55970,152,0,688684,670055,724314,670561,362302,371882,658385,659707,682962,701397,669435,658383,8.74,11.03,12.01,13.02,16.34,22.62,23.64,22.46,22.73,18.1,11.64,10,7.89,9.47,8.75,9.46,11.01,15.38,15.99,15.32,15.27,13.01,8.52,8.89,7.34,9.83,11.96,13.87,16.58,19.98,21.8,20.83,20.03,15.68,11.8,8.85,5.68,5.36,6.72,7.25,8.45,8.94,7.78,7.69,5.78,5.79,5.64,5.58,93.68135985,70,30.49
55977,5289,0,114044,102374,107080,66123,61564,102536,108547,107298,70278,105124,107015,109778,4.44,4.44,5.67,10.4,14.17,21.77,25.26,22.83,19.61,12.91,4.44,4.44,4.44,4.44,4.44,4.44,5.24,10.41,14.86,14.64,10.28,6.51,4.44,4.44,1.39,3.95,7.71,12.1,15.09,20.5,23.83,21.8,18.45,12.76,5.95,3.77,5.57,6.12,7.45,10.3,9.7,7.43,7.54,6.27,6.28,6.62,7.35,5.69,81.88170396,63.93561629,30.49
55983,-230,0,569781,511837,557927,528023,554504,537185,552490,556100,539420,516730,540759,565415,12.14,13.83,15.34,17.51,21.91,27.11,30.86,30.23,27.86,21.65,14.66,12.84,7.34,9.28,9.07,10.54,12.62,16.32,19.37,18.62,16.3,14.57,8,8.2,6.38,7.89,9.63,13.88,18.35,25.27,24.97,21.87,19.07,12.15,6.82,4.06,4.5,5.69,7.54,8.3,9.4,8.42,7.39,6.67,5.68,6,6.56,4.83,93.47203508,77.15564004,30.49
55984,-218,0,22491,20204,22023,20843,21888,21205,21809,21951,21293,20397,21346,22319,12.16,13.85,15.38,17.56,21.97,27.19,30.95,30.31,27.93,21.69,14.7,12.86,7.34,9.29,9.07,10.54,12.62,16.32,19.4,18.64,16.31,14.58,8,8.2,6.37,7.88,9.63,13.87,18.34,25.26,24.97,21.87,19.06,12.15,6.81,4.06,4.51,5.7,7.54,8.3,9.4,8.42,7.41,6.68,5.67,6.01,6.57,4.84,93.53637348,77.19316716,30.49
55985,770,0,653563,584141,427904,558165,464524,465981,472124,501966,609952,701851,632760,413087,12.49,12.55,13.35,13.35,15.32,17.61,20.18,21.18,20.65,18.12,14.49,12.91,8.77,9.74,9.77,10.46,12.1,14.3,16.05,16.18,15.62,14.57,9.44,9.66,6.95,8.38,9.7,13.62,18.53,25.31,24.77,20.86,18.69,12.15,6.92,4.16,4.13,4.38,4.33,4.78,5.05,4.48,4.11,3.93,3.68,3.44,4.01,4.11,82.10126425,71.30487083,30.49
55990,645,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,4.44,11.1,15.39,20.21,22.71,22.15,17.14,10.93,5.44,4.44,4.44,4.44,4.44,7.38,12.62,17.79,19.64,19.25,14.16,8.26,4.44,4.44,1.81,0,0,2.93,11.01,18.96,23.56,25.41,22.79,17.35,12.6,6.87,8.16,6.63,6.3,7.44,6.93,6.36,4.65,4.5,6.55,7.14,7.31,9.43,82.51948852,73.78211456,30.49
55991,4129,0,143629,124228,132253,122458,137220,92110,79445,73877,72330,85459,116615,121203,4.44,4.44,5.35,6.88,9.69,18.14,23.08,19.44,17.77,12.58,4.45,4.44,4.44,4.44,4.44,4.44,4.44,10.08,12.47,10.52,8.44,7.75,4.44,4.44,2.04,6.36,8.76,11.27,14.13,18.5,23.25,21.46,18.09,12.87,8.17,5.25,3.85,4.18,7.42,8.04,7.94,8.02,6.77,6.23,4.69,4.88,5.29,4.97,85.29586632,61.52373652,30.49
56006,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,7.2,13.3,17.79,22.98,24.47,23.58,18.7,12.65,6.79,4.44,4.44,4.44,4.44,8.8,14.55,19.23,19.82,19.67,15.24,9.26,4.44,4.44,4.67,4.14,8.17,13.7,18.14,23.61,24.99,24.07,20.64,14.99,9.23,2.84,6.11,5.88,5.16,5.15,4.73,4.15,3.65,2.97,4.07,4.8,4.03,5.83,87.21735386,77.21735386,30.49
56026,38,0,137005,116825,46912,4484,0,66638,76673,99335,135957,128000,124743,108346,10.08,11.76,12.34,12.72,14.55,18.35,19.01,18.88,20.6,17.66,12.41,11.07,8.58,9.75,8.92,9.39,10.61,13.43,13.86,13.81,14.55,12.92,9.05,9.26,8.55,10.98,13.55,15.14,17.96,22.28,23.15,21.66,20.76,15.51,11.73,8.74,5.12,5.21,5.9,7.24,7.95,7.6,7.02,6.93,5.65,5,4.9,5.44,81.89554864,67.32386513,30.49
56031,670,0,74773,64745,32769,100970,106212,129887,383568,231677,27749,97040,42764,85591,4.44,4.44,4.44,9.8,17.3,19.08,22.74,22.28,14.9,10.39,4.44,4.44,4.44,4.44,4.44,6.55,11.22,16.24,19.43,19.18,12.34,7.23,4.44,4.44,1.03,1.57,4.56,11.22,16,20.72,23.8,23.6,18.05,14.15,6.89,1.54,9.06,8.08,6.86,10.39,7.96,6.69,6.27,6.38,7.71,7.8,9,8.99,83.19393874,74.0971684,30.49
56038,125,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,9.83,14.87,22.78,26.19,27.72,25.9,22.47,15.1,9.34,4.44,4.44,4.44,6.04,10.38,15.62,20.57,21.85,21.24,17.64,11.46,6.05,4.44,2.55,1.96,9.02,15.02,18.65,24.49,26.46,24.8,21.52,16.01,9.66,3.09,9.2,9.83,8.68,7.02,6.82,6.23,5.79,5.13,6.68,7.73,6.55,10.16,86.77262464,77.41505407,30.49
56041,191,0,216381,193861,202319,186035,8238,8244,125805,161200,221582,217075,207823,175157,14.55,14.11,16.81,15.03,16.88,19.14,20.33,20.64,21,19.39,16.77,14.31,9.86,10.61,10.61,10.99,12.79,15.39,16.13,15.79,15.78,15.06,10.71,10.63,7.07,9.47,10.11,13.27,18.32,25.02,24.4,21.1,18.97,12.23,7.18,4.4,4.42,5.11,5.92,7.09,6.45,5.72,6,5.61,5.01,4.74,4.98,4.39,80.72868436,70.41595691,30.49
56046,563,0,289534,262113,348595,208022,316226,262187,332749,333233,342547,303132,292980,209383,13.98,13.54,17.16,15,17.43,20.08,21.84,22.73,22.62,19.17,15.84,13.84,8.94,9.82,9.93,10.46,12.47,15.53,16.44,15.92,15.61,14.48,9.54,9.68,7.09,9.53,10.2,13.28,18.29,24.97,24.45,21.16,19.03,12.25,7.23,4.45,4.15,4.5,5.36,6.16,6.4,5.92,6.08,5.33,4.47,4.52,4.71,4.51,80.57961163,70.36737261,30.49
56078,88,0,428905,312301,436874,411733,178724,94704,398611,412191,398099,402807,184610,419573,8.7,11.02,12.04,13.18,16.88,23.06,24.92,23.32,22.68,18.09,11.38,10.08,7.56,9.49,8.89,9.53,11.11,15.03,16.35,15.73,15.22,13.19,8.48,8.8,9.19,12.5,14.66,16.17,18.8,23.49,25.31,23.84,22.25,14.91,11.08,8.19,5.24,4.85,5.81,6.68,8.73,9.05,8.08,7.02,5.67,5.31,4.38,5.08,91.98348489,70.08141695,30.49
56104,800,0,75523,34083,0,35817,240257,108230,229627,238777,48724,203741,64368,32228,4.44,4.44,4.44,12.58,15.65,20.49,24.07,24.35,15.43,11.74,4.44,4.44,4.44,4.44,4.44,7.52,10.91,16.53,19.7,20.09,12.4,7.67,4.44,4.44,1.27,1.61,3.34,13.3,16.16,22.07,24.9,24.52,17.68,13.39,5.44,0.69,8.16,6.9,8.21,9.1,8.6,7.76,7.31,8.18,8.53,8.14,9.7,8.42,83.63431677,74.57394982,30.49
56150,60,0,1308599,1229630,1132494,1309809,1249022,1199396,1485101,1656882,1279463,913718,1388519,1571599,7.29,7.96,13.08,19.38,24.38,28.71,28.77,28.84,26.02,20.62,14.67,6.48,4.44,4.81,9.35,14.95,20.45,23.89,24.26,24.92,21.84,16.04,11.06,4.44,8.63,9.11,12.76,19.36,22.79,26.13,28.84,27.81,27.64,22.3,17.23,10.55,7.46,8.24,7.7,7.53,7.38,5.68,6.56,5.75,5.38,5.81,5.66,7.46,88.8495332,79.55269783,30.49
56164,1008,0,58259,56176,16485,39847,133332,127221,140525,154567,42514,21082,81207,65192,4.44,4.44,4.75,12.51,15.67,20.45,24.3,24.6,15.38,11.76,4.44,4.44,4.44,4.44,4.44,7.5,11.1,16.52,19.62,20,12.33,7.72,4.44,4.44,0.99,1.34,3.3,13.19,16.2,22.08,25.19,25.19,18.28,13.21,5.05,0.47,8.5,7.27,8.42,9.68,8.99,7.94,7.31,8.1,8.74,8.33,10.3,8.91,83.47137286,74.40094475,30.49
56177,4569,0,172189,142723,101778,41170,54653,165998,189364,127373,139760,117661,96087,120354,4.44,4.44,4.44,6.71,9.44,18.05,22.99,21.16,17.91,10.79,4.44,4.44,4.44,4.44,4.44,4.44,4.44,10.08,12.61,11.8,7.7,5.49,4.44,4.44,2.27,2.91,4.69,7.94,11.81,17.05,20.18,18.25,15.22,10.87,4.67,2.23,4.75,5,7.82,9.56,8.75,8.32,7.82,8.38,7.48,6.34,7.88,6.26,84.94122452,65.78095585,30.49
